BRANCH1,SUBJECT,TITLE,CHANNEL,Video URL,ID,UNIT,YEAR,BRANCH
CSE,MATHEMATICS-2,Introduction to improper integrals | AP Calculus BC | Khan Academy,Khan Academy,https://www.youtube.com/watch?v=qv7DM5Ph0vU,2.0.1,2,1,CSE-1
CSE,MATHEMATICS-2,Dirichlet&#39;s Integral | Volume by Dirichlet&#39;s Integral | Dirichlet&#39;s Integral and its Application,FEARLESS INNOCENT MATH,https://www.youtube.com/watch?v=ELIM-MJDBJY,2.0.2,2,1,CSE-1
CSE,MATHEMATICS-2,Definition of the Limit of a Sequence | Real Analysis,Wrath of Math,https://www.youtube.com/watch?v=cTnlHZD5ss4,3.0.2,3,1,CSE-1
CSE,MATHEMATICS-2,how to use the ratio test for the series of n!/n^n,blackpenredpen,https://www.youtube.com/watch?v=gXAjNtRUVsA,3.0.3,3,1,CSE-1
CSE,MATHEMATICS-2,D&#39;Alembert&#39;s ratio test,Dr David Boyce,https://www.youtube.com/watch?v=30IPSdqw_Sk,3.0.4,3,1,CSE-1
CSE,MATHEMATICS-2,Raabe&#39;s Test for Convergence of Series,"Mike, the Mathematician",https://www.youtube.com/watch?v=kWbEmocKUbw,3.0.5,3,1,CSE-1
CSE,MATHEMATICS-2,Half Range Fourier sine series and cosine series,MEXAMS,https://www.youtube.com/watch?v=liAPB8gVL5o,3.0.7,3,1,CSE-1
CSE,MATHEMATICS-2,Continuity and Differentiability EXPLAINED with Examples,Ace Tutors,https://www.youtube.com/watch?v=nRv1lPqrx3k,4.0.1,4,1,CSE-1
CSE,MATHEMATICS-2,Introduction to Complex Functions,Faculty of Khan,https://www.youtube.com/watch?v=iUhwCfz18os,4.0.2,4,1,CSE-1
CSE,MATHEMATICS-2,How To Find Analytic Function (When u+v or u-v Is Given) | Ekeeda.com - Engineering Mathematics 3,Ekeeda,https://www.youtube.com/watch?v=EwyK6itDmqg,4.0.5,4,1,CSE-1
CSE,MATHEMATICS-2,Conformal Mapping in Complex Variables,Faculty of Khan,https://www.youtube.com/watch?v=g6gFdyqlwWE,4.0.6,4,1,CSE-1
CSE,MATHEMATICS-2,MOBIUS TRANSFORMATION ONE SHOT | BILINEAR TRANSFORMATION | COMPLEX ANALYIS ONE SHOT | CONFORMAL MAP,FEARLESS INNOCENT MATH,https://www.youtube.com/watch?v=u0OeBW-pG-c,4.0.8,4,1,CSE-1
CSE,MATHEMATICS-2,Complex Integration and Finding Zeros of the Zeta Function,zetamath,https://www.youtube.com/watch?v=uKqC5uHjE4g,5.0.1,5,1,CSE-1
CSE,MATHEMATICS-2,Complex Analysis 10: Taylor Series,MathsStatsUNSW,https://www.youtube.com/watch?v=CiMXsUoIDp8,5.0.3,5,1,CSE-1
CSE,MATHEMATICS-2,Phase space &amp; Liouville&#39;s Theorem,Sabetta Talks Math,https://www.youtube.com/watch?v=MFqA1nePCNg,5.0.4,5,1,CSE-1
CSE,MATHEMATICS-2,Types of Isolated Singularities - Complex Analysis By a Physicist,Nick Space Cowboy,https://www.youtube.com/watch?v=sKTyse15UCQ,5.0.5,5,1,CSE-1
CSE,MATHEMATICS-2,Lecture 1 | Zeros of an Analytic Function | Zeros and Singularities | Complex Analysis,Maths by Nidhi,https://www.youtube.com/watch?v=_mjZJYcER_Q,5.0.6,5,1,CSE-1
CSE,MATHEMATICS-2,Residue Theorem Example 2 (Plus one more method for computing residues of certain double poles),David Covert,https://www.youtube.com/watch?v=IjajuVi7bs8,5.0.7,5,1,CSE-1
CSE,MATHEMATICS-2,Evaluating Real Integrals With Cauchy&#39;s Residue Theorem - Complex Analysis By A Physicist,Nick Space Cowboy,https://www.youtube.com/watch?v=froX6MHYyHE,5.0.8,5,1,CSE-1
IT,MATHEMATICS-2,Higher Order Constant Coefficient Differential Equations: y&#39;&#39;&#39;+y&#39;=0 and y&#39;&#39;&#39;&#39;-3y&#39;&#39;&#39;+3y&#39;&#39;-y&#39;=0,Dr. Trefor Bazett,https://www.youtube.com/watch?v=is0F0u62IbY,1.0.1,1,1,IT-1
IT,MATHEMATICS-2,❖ Reduction of Order: Basic Example in Differential Equations ❖,patrickJMT,https://www.youtube.com/watch?v=oQSFW8BIrY0,1.0.3,1,1,IT-1
IT,MATHEMATICS-2,Cauchy - Euler Equations and Variation of Parameters Problem 4 (Differential Equations),BlackTshirtMathProfessor,https://www.youtube.com/watch?v=8CGtnU4Bn9Q,1.0.5,1,1,IT-1
IT,MATHEMATICS-2,Introduction to the Frobenius Method,Faculty of Khan,https://www.youtube.com/watch?v=_qQLuxYClA4,1.0.6,1,1,IT-1
IT,MATHEMATICS-2,Introduction to improper integrals | AP Calculus BC | Khan Academy,Khan Academy,https://www.youtube.com/watch?v=qv7DM5Ph0vU,2.0.1,2,1,IT-1
IT,MATHEMATICS-2,Dirichlet&#39;s Integral | Volume by Dirichlet&#39;s Integral | Dirichlet&#39;s Integral and its Application,FEARLESS INNOCENT MATH,https://www.youtube.com/watch?v=ELIM-MJDBJY,2.0.2,2,1,IT-1
IT,MATHEMATICS-2,Definition of the Limit of a Sequence | Real Analysis,Wrath of Math,https://www.youtube.com/watch?v=cTnlHZD5ss4,3.0.2,3,1,IT-1
IT,MATHEMATICS-2,how to use the ratio test for the series of n!/n^n,blackpenredpen,https://www.youtube.com/watch?v=gXAjNtRUVsA,3.0.3,3,1,IT-1
IT,MATHEMATICS-2,D&#39;Alembert&#39;s ratio test,Dr David Boyce,https://www.youtube.com/watch?v=30IPSdqw_Sk,3.0.4,3,1,IT-1
IT,MATHEMATICS-2,Raabe&#39;s Test for Convergence of Series,"Mike, the Mathematician",https://www.youtube.com/watch?v=kWbEmocKUbw,3.0.5,3,1,IT-1
IT,MATHEMATICS-2,Half Range Fourier sine series and cosine series,MEXAMS,https://www.youtube.com/watch?v=liAPB8gVL5o,3.0.7,3,1,IT-1
IT,MATHEMATICS-2,Continuity and Differentiability EXPLAINED with Examples,Ace Tutors,https://www.youtube.com/watch?v=nRv1lPqrx3k,4.0.1,4,1,IT-1
IT,MATHEMATICS-2,Introduction to Complex Functions,Faculty of Khan,https://www.youtube.com/watch?v=iUhwCfz18os,4.0.2,4,1,IT-1
IT,MATHEMATICS-2,How to Build Musical Phrases with 3 Harmonic Functions,MusicCorner,https://www.youtube.com/watch?v=nz1gxyvty2Y,4.0.4,4,1,IT-1
IT,MATHEMATICS-2,How To Find Analytic Function (When u+v or u-v Is Given) | Ekeeda.com - Engineering Mathematics 3,Ekeeda,https://www.youtube.com/watch?v=EwyK6itDmqg,4.0.5,4,1,IT-1
IT,MATHEMATICS-2,Conformal Mapping in Complex Variables,Faculty of Khan,https://www.youtube.com/watch?v=g6gFdyqlwWE,4.0.6,4,1,IT-1
IT,MATHEMATICS-2,MOBIUS TRANSFORMATION ONE SHOT | BILINEAR TRANSFORMATION | COMPLEX ANALYIS ONE SHOT | CONFORMAL MAP,FEARLESS INNOCENT MATH,https://www.youtube.com/watch?v=u0OeBW-pG-c,4.0.8,4,1,IT-1
IT,MATHEMATICS-2,Complex Integration and Finding Zeros of the Zeta Function,zetamath,https://www.youtube.com/watch?v=uKqC5uHjE4g,5.0.1,5,1,IT-1
IT,MATHEMATICS-2,Complex Analysis 10: Taylor Series,MathsStatsUNSW,https://www.youtube.com/watch?v=CiMXsUoIDp8,5.0.3,5,1,IT-1
IT,MATHEMATICS-2,Phase space &amp; Liouville&#39;s Theorem,Sabetta Talks Math,https://www.youtube.com/watch?v=MFqA1nePCNg,5.0.4,5,1,IT-1
IT,MATHEMATICS-2,Types of Isolated Singularities - Complex Analysis By a Physicist,Nick Space Cowboy,https://www.youtube.com/watch?v=sKTyse15UCQ,5.0.5,5,1,IT-1
IT,MATHEMATICS-2,Lecture 1 | Zeros of an Analytic Function | Zeros and Singularities | Complex Analysis,Maths by Nidhi,https://www.youtube.com/watch?v=_mjZJYcER_Q,5.0.6,5,1,IT-1
IT,MATHEMATICS-2,Residue Theorem Example 2 (Plus one more method for computing residues of certain double poles),David Covert,https://www.youtube.com/watch?v=IjajuVi7bs8,5.0.7,5,1,IT-1
IT,MATHEMATICS-2,Evaluating Real Integrals With Cauchy&#39;s Residue Theorem - Complex Analysis By A Physicist,Nick Space Cowboy,https://www.youtube.com/watch?v=froX6MHYyHE,5.0.8,5,1,IT-1
CSE,ENGINEERING CHEMISTRY,"Molecular Orbital Theory (MOT) , Quick Revision in 5 Minutes",KotaMentrs NEET By Prince Sir,https://www.youtube.com/watch?v=UJWRSSAHbrw,1.0.1,1,1,CSE-1
CSE,ENGINEERING CHEMISTRY,L - 3 | Unit - 1 | Liquid crystals and its applications | ENGINEERING CHEMISTRY,AKTU Shiksha,https://www.youtube.com/watch?v=8J9RUxUjMjY,1.0.4,1,1,CSE-1
CSE,ENGINEERING CHEMISTRY,Lec-4/UnIT-1 I Liquid Crystals I Engg.CHEMISTRY I AKTU B.Tech First Year,GateWay Classes,https://www.youtube.com/watch?v=szzZBbGVo-8,1.0.5,1,1,CSE-1
CSE,ENGINEERING CHEMISTRY,Nano material क्या है || IAS interview || UPSC interview || #drishtiias #shortsfeed #iasinterview,Dream UPSC,https://www.youtube.com/watch?v=8FGffZprFq8,1.0.6,1,1,CSE-1
CSE,ENGINEERING CHEMISTRY,"FULLERENE, STRUCTURE, PREPARATION, PROPERTIES AND APPLICATIONS",CHEMISTRY BY DR. AMIT SHARMA,https://www.youtube.com/watch?v=tfN_IPH4IZ8,1.0.7,1,1,CSE-1
CSE,ENGINEERING CHEMISTRY,Nano material क्या है || IAS interview || UPSC interview || #drishtiias #shortsfeed #iasinterview,Dream UPSC,https://www.youtube.com/watch?v=8FGffZprFq8,1.0.9,1,1,CSE-1
CSE,ENGINEERING CHEMISTRY,Nano material क्या है || IAS interview || UPSC interview || #drishtiias #shortsfeed #iasinterview,Dream UPSC,https://www.youtube.com/watch?v=8FGffZprFq8,1.1.0,1,1,CSE-1
CSE,ENGINEERING CHEMISTRY,CARBON NANOTUBES [ CNT] @sadhanadhananjaya CHEMISTRY WINS #chemistry,CHEMISTRY WINS BY DHANANJAYA,https://www.youtube.com/watch?v=-n6zpQ6mkn0,1.1.1,1,1,CSE-1
CSE,ENGINEERING CHEMISTRY,GREEN CHEMISTRY || 12 PRINCIPLES OF GREEN CHEMISTRY,Dr. Nisha Singh,https://www.youtube.com/watch?v=pCafvltuo0M,1.1.2,1,1,CSE-1
CSE,ENGINEERING CHEMISTRY,GREEN CHEMISTRY Explained || Basic Principles of green chemistry ( Hindi + English),Interactive Tutor,https://www.youtube.com/watch?v=vr6_jUH0n5Y,1.1.3,1,1,CSE-1
CSE,ENGINEERING CHEMISTRY,Nano material क्या है || IAS interview || UPSC interview || #drishtiias #shortsfeed #iasinterview,Dream UPSC,https://www.youtube.com/watch?v=8FGffZprFq8,1.1.4,1,1,CSE-1
CSE,ENGINEERING CHEMISTRY,GREEN CHEMISTRY || SYNTHESIS OF ADIPIC ACID || CONVENTIONAL &amp; GREEN ROUTE || By Dr. Nisha Singh,Dr. Nisha Singh,https://www.youtube.com/watch?v=jHv6Sx0N838,1.1.5,1,1,CSE-1
CSE,ENGINEERING CHEMISTRY,GREEN CHEMISTRY || SIGNIFICANCE &amp; IMPORTANCE OF GREEN CHEMISTRY || By Dr. Nisha Singh,Dr. Nisha Singh,https://www.youtube.com/watch?v=DrKeCTDwvNQ,1.1.6,1,1,CSE-1
CSE,ENGINEERING CHEMISTRY,Module 02// Engineering chemistry 1st year // SPECTROSCOPIC TECHNIQUES AND APPLICATIONS / PYQ of AKU,Chem Rankers,https://www.youtube.com/watch?v=4u3j5efBtE4,2.0.1,2,1,CSE-1
CSE,ENGINEERING CHEMISTRY,UNIT-2 I ONE SHOT I Spectroscopic and Steaochemistry I Engg. Chemistry I by Neeraj Tomar Maa&#39;am,GateWay Classes,https://www.youtube.com/watch?v=6P_rF3bPftk,2.0.3,2,1,CSE-1
CSE,ENGINEERING CHEMISTRY,Geometrical | Cis-Trans | Stereochemistry | B.Sc 1st year| Pharmaceutical | Organic | Engg chemistry,Chemistry by Dr. Anjali Ssaxena,https://www.youtube.com/watch?v=WFQwwTr5SVs,2.0.4,2,1,CSE-1
CSE,ENGINEERING CHEMISTRY,chiral drugs | Stereochemistry | Examples | Importance of Chiral Drugs,Chemistry by Dr. Anjali Ssaxena,https://www.youtube.com/watch?v=l1IIftU0BmU,2.0.5,2,1,CSE-1
CSE,ENGINEERING CHEMISTRY,UnIT-3 I ONE SHOT Revision Video I Engg.Chemistry I by Neeraj Tomar Ma&#39;am,GateWay Classes,https://www.youtube.com/watch?v=DLnQ1E6_2kw,3.0.1,3,1,CSE-1
CSE,ENGINEERING CHEMISTRY,Trick to remember Reactions in Lead storage battery|ASN CHEMISTRY,ASN CHEMISTRY,https://www.youtube.com/watch?v=sF5WDci_JtY,3.0.2,3,1,CSE-1
CSE,ENGINEERING CHEMISTRY,CORROSION,CHEMISTRY BY DR. AMIT SHARMA,https://www.youtube.com/watch?v=PBnlpa82r7c,3.0.3,3,1,CSE-1
CSE,ENGINEERING CHEMISTRY,Lec-2 I Corrosion and its Types I Engineering Chemistry I B.Tech First Year I by Neeraj Tomar Ma&#39;am,GateWay Classes,https://www.youtube.com/watch?v=5Tc5z0i-luU,3.0.4,3,1,CSE-1
CSE,ENGINEERING CHEMISTRY,Lec-2 I Corrosion and its Types I Engineering Chemistry I B.Tech First Year I by Neeraj Tomar Ma&#39;am,GateWay Classes,https://www.youtube.com/watch?v=5Tc5z0i-luU,3.0.5,3,1,CSE-1
CSE,ENGINEERING CHEMISTRY,Corrosion Prevention Methods |Corrosion control methods |How to prevent metal from rusting (Part-1),Chemistry by Dr. Anjali Ssaxena,https://www.youtube.com/watch?v=HnSx3B64FKs,3.0.6,3,1,CSE-1
CSE,ENGINEERING CHEMISTRY,"Corrocoat - Anti corrosion technology for oil &amp; gas, petrochemical, offshore and power generation",Kirloskar Corrocoat Private Limited,https://www.youtube.com/watch?v=ZH8CQKejerQ,3.0.7,3,1,CSE-1
CSE,ENGINEERING CHEMISTRY,UnIT-3 I ONE SHOT Revision Video I Engg.Chemistry I by Neeraj Tomar Ma&#39;am,GateWay Classes,https://www.youtube.com/watch?v=DLnQ1E6_2kw,3.0.8,3,1,CSE-1
CSE,ENGINEERING CHEMISTRY,UNIT-4 ONE SHOT Revision PART-1 I Engg.Chemistry I by Neeraj Tomer Ma&#39;am,GateWay Classes,https://www.youtube.com/watch?v=sybAgfanYzo,4.0.1,4,1,CSE-1
CSE,ENGINEERING CHEMISTRY,UNIT-4 ONE SHOT Revision PART-1 I Engg.Chemistry I by Neeraj Tomer Ma&#39;am,GateWay Classes,https://www.youtube.com/watch?v=sybAgfanYzo,4.0.2,4,1,CSE-1
CSE,ENGINEERING CHEMISTRY,Boiler Troubles By Dr. Nisha Singh,Dr. Nisha Singh,https://www.youtube.com/watch?v=NgV-pwbGUvA,4.0.3,4,1,CSE-1
CSE,ENGINEERING CHEMISTRY,What is Zeolite Process for Water Softening | Permutit Process | Water Softening Processes,Chemistry Learners,https://www.youtube.com/watch?v=helEH29bwQ0,4.0.4,4,1,CSE-1
CSE,ENGINEERING CHEMISTRY,Alkalinity | Determination | Ion calculation | Water treatment |Engineering| Environmental Chemistry,Chemistry by Dr. Anjali Ssaxena,https://www.youtube.com/watch?v=PKJ08uUsZMk,4.0.5,4,1,CSE-1
CSE,ENGINEERING CHEMISTRY,EDTA Numerical Problem | Water Chapter | Engineering Chemistry | Chemistry with Panda Sir,Chemistry With Panda Sir,https://www.youtube.com/watch?v=X54p9XDZ-Rs,4.0.6,4,1,CSE-1
CSE,ENGINEERING CHEMISTRY,Introduction to Fuels and Combustion | Engineering Chemsitry | Mumbai University,MathsInDepth (Decoding Science),https://www.youtube.com/watch?v=l7BHjIa3pqE,4.0.7,4,1,CSE-1
CSE,ENGINEERING CHEMISTRY,UNIT-4 ONE SHOT Revision PART-1 I Engg.Chemistry I by Neeraj Tomer Ma&#39;am,GateWay Classes,https://www.youtube.com/watch?v=sybAgfanYzo,4.0.8,4,1,CSE-1
CSE,ENGINEERING CHEMISTRY,Characteristics of Good Fuel,Sanjeev Sharma,https://www.youtube.com/watch?v=Qeq4hojDtFM,4.0.9,4,1,CSE-1
CSE,ENGINEERING CHEMISTRY,What is Calorific Value of Fuel | Types of Calorific value | What is GCV and NCV | HCV and LCV |,Power Plant Discussion,https://www.youtube.com/watch?v=KlJQ0WyzaEk,4.1.0,4,1,CSE-1
CSE,ENGINEERING CHEMISTRY,Bomb Calorimeter | Working of Bomb Calorimeter | Applied Chemistry 2,TRISHAKTI ACADEMY,https://www.youtube.com/watch?v=vgf1x6sUwjM,4.1.1,4,1,CSE-1
CSE,ENGINEERING CHEMISTRY,Dulong&#39;s formula for Calorific Value ll Theoretical Calculation of HCV ll Fuel &amp; Combustion,Easy Engineering Chemistry,https://www.youtube.com/watch?v=11lRIfashus,4.1.2,4,1,CSE-1
CSE,ENGINEERING CHEMISTRY,UNIT-4 ONE SHOT Revision PART-1 I Engg.Chemistry I by Neeraj Tomer Ma&#39;am,GateWay Classes,https://www.youtube.com/watch?v=sybAgfanYzo,4.1.3,4,1,CSE-1
CSE,ENGINEERING CHEMISTRY,Analysis Of Coal | Proximate And Ultimate Analysis | B Tech | Applied Chemistry 1 | GGSIPU,KS Academy [ IPU ACADEMY ],https://www.youtube.com/watch?v=4L12fYyJXuI,4.1.4,4,1,CSE-1
CSE,ENGINEERING CHEMISTRY,Fuels | Numerical Based on Proximate Analysis of coal | Dr. Anjali Ssaxena,Chemistry by Dr. Anjali Ssaxena,https://www.youtube.com/watch?v=R0iAGMxvs10,4.1.5,4,1,CSE-1
CSE,ENGINEERING CHEMISTRY,UNIT-4 ONE SHOT Revision PART-1 I Engg.Chemistry I by Neeraj Tomer Ma&#39;am,GateWay Classes,https://www.youtube.com/watch?v=sybAgfanYzo,4.1.6,4,1,CSE-1
CSE,ENGINEERING CHEMISTRY,Polymers | introduction to polymers | Engineering chemistry | Mohan Dangi | UPTU | RGPV | RTU | JU,Digitech education,https://www.youtube.com/watch?v=U7tTD3Hdx2A,5.0.1,5,1,CSE-1
CSE,ENGINEERING CHEMISTRY,POLYMERS | Classification of Polymer | Engineering Chemistry | UnIT-4 | Rgpv University Bhopal,B. Tech वाला,https://www.youtube.com/watch?v=IpugN2ichmo,5.0.2,5,1,CSE-1
CSE,ENGINEERING CHEMISTRY,What is Polymerization?,Smart Culture Education,https://www.youtube.com/watch?v=0OKmLJTB2B4,5.0.3,5,1,CSE-1
CSE,ENGINEERING CHEMISTRY,Difference between Thermoplastic and Thermosetting polymer|| class 12|| polymer chemistry,V Science Academy,https://www.youtube.com/watch?v=l-xOrkLb-Rk,5.0.4,5,1,CSE-1
CSE,ENGINEERING CHEMISTRY,POLYMER BLENDS BY: DR. AMIT SHARMA,CHEMISTRY BY DR. AMIT SHARMA,https://www.youtube.com/watch?v=C2ka_-IhJiw,5.0.5,5,1,CSE-1
CSE,ENGINEERING CHEMISTRY,BIODEGRADABLE POLYMERS BY: DR. AMIT SHARMA,CHEMISTRY BY DR. AMIT SHARMA,https://www.youtube.com/watch?v=jGu2HV3GxCs,5.0.6,5,1,CSE-1
CSE,ENGINEERING CHEMISTRY,"Teflon| PTFE | Preparation, Properties and Application | Environmental Impact on Society",Chemistry by Dr. Anjali Ssaxena,https://www.youtube.com/watch?v=Srb4w7uSIRo,5.0.7,5,1,CSE-1
CSE,ENGINEERING CHEMISTRY,"Thiokol: Polysulphide |Synthetic rubber: Polymerization, Property, Application |Environmental Impact",Chemistry by Dr. Anjali Ssaxena,https://www.youtube.com/watch?v=xc18HpM9LeQ,5.0.8,5,1,CSE-1
CSE,ENGINEERING CHEMISTRY,"Lec 9 | Prepration, Properties &amp; uses of Bakelite, Urea formaldehyde, Buna-S &amp; Buna- N",Education Point Online,https://www.youtube.com/watch?v=0ruJDtbEluA,5.0.9,5,1,CSE-1
CSE,ENGINEERING CHEMISTRY,"(ORGANOMETALLICS- LECTURE-2) GRIGNARD REAGENT, SYNTHESIS AND APPLICATIONS BY DR. NISHA SINGH",Dr. Nisha Singh,https://www.youtube.com/watch?v=ATW2lP0c_v8,5.1.0,5,1,CSE-1
IT,ENGINEERING CHEMISTRY,"Molecular Orbital Theory (MOT) , Quick Revision in 5 Minutes",KotaMentrs NEET By Prince Sir,https://www.youtube.com/watch?v=UJWRSSAHbrw,1.0.1,1,1,IT-1
IT,ENGINEERING CHEMISTRY,L - 3 | Unit - 1 | Liquid crystals and its applications | ENGINEERING CHEMISTRY,AKTU Shiksha,https://www.youtube.com/watch?v=8J9RUxUjMjY,1.0.4,1,1,IT-1
IT,ENGINEERING CHEMISTRY,Lec-4/UnIT-1 I Liquid Crystals I Engg.CHEMISTRY I AKTU B.Tech First Year,GateWay Classes,https://www.youtube.com/watch?v=szzZBbGVo-8,1.0.5,1,1,IT-1
IT,ENGINEERING CHEMISTRY,Nano material क्या है || IAS interview || UPSC interview || #drishtiias #shortsfeed #iasinterview,Dream UPSC,https://www.youtube.com/watch?v=8FGffZprFq8,1.0.6,1,1,IT-1
IT,ENGINEERING CHEMISTRY,"FULLERENE, STRUCTURE, PREPARATION, PROPERTIES AND APPLICATIONS",CHEMISTRY BY DR. AMIT SHARMA,https://www.youtube.com/watch?v=tfN_IPH4IZ8,1.0.7,1,1,IT-1
IT,ENGINEERING CHEMISTRY,Nano material क्या है || IAS interview || UPSC interview || #drishtiias #shortsfeed #iasinterview,Dream UPSC,https://www.youtube.com/watch?v=8FGffZprFq8,1.1.0,1,1,IT-1
IT,ENGINEERING CHEMISTRY,CARBON NANOTUBES [ CNT] @sadhanadhananjaya CHEMISTRY WINS #chemistry,CHEMISTRY WINS BY DHANANJAYA,https://www.youtube.com/watch?v=-n6zpQ6mkn0,1.1.1,1,1,IT-1
IT,ENGINEERING CHEMISTRY,GREEN CHEMISTRY || 12 PRINCIPLES OF GREEN CHEMISTRY,Dr. Nisha Singh,https://www.youtube.com/watch?v=pCafvltuo0M,1.1.2,1,1,IT-1
IT,ENGINEERING CHEMISTRY,GREEN CHEMISTRY Explained || Basic Principles of green chemistry ( Hindi + English),Interactive Tutor,https://www.youtube.com/watch?v=vr6_jUH0n5Y,1.1.3,1,1,IT-1
IT,ENGINEERING CHEMISTRY,Nano material क्या है || IAS interview || UPSC interview || #drishtiias #shortsfeed #iasinterview,Dream UPSC,https://www.youtube.com/watch?v=8FGffZprFq8,1.1.4,1,1,IT-1
IT,ENGINEERING CHEMISTRY,GREEN CHEMISTRY || SYNTHESIS OF ADIPIC ACID || CONVENTIONAL &amp; GREEN ROUTE || By Dr. Nisha Singh,Dr. Nisha Singh,https://www.youtube.com/watch?v=jHv6Sx0N838,1.1.5,1,1,IT-1
IT,ENGINEERING CHEMISTRY,GREEN CHEMISTRY || SIGNIFICANCE &amp; IMPORTANCE OF GREEN CHEMISTRY || By Dr. Nisha Singh,Dr. Nisha Singh,https://www.youtube.com/watch?v=DrKeCTDwvNQ,1.1.6,1,1,IT-1
IT,ENGINEERING CHEMISTRY,Module 02// Engineering chemistry 1st year // SPECTROSCOPIC TECHNIQUES AND APPLICATIONS / PYQ of AKU,Chem Rankers,https://www.youtube.com/watch?v=4u3j5efBtE4,2.0.1,2,1,IT-1
IT,ENGINEERING CHEMISTRY,UNIT-2 I ONE SHOT I Spectroscopic and Steaochemistry I Engg. Chemistry I by Neeraj Tomar Maa&#39;am,GateWay Classes,https://www.youtube.com/watch?v=6P_rF3bPftk,2.0.3,2,1,IT-1
IT,ENGINEERING CHEMISTRY,Geometrical | Cis-Trans | Stereochemistry | B.Sc 1st year| Pharmaceutical | Organic | Engg chemistry,Chemistry by Dr. Anjali Ssaxena,https://www.youtube.com/watch?v=WFQwwTr5SVs,2.0.4,2,1,IT-1
IT,ENGINEERING CHEMISTRY,chiral drugs | Stereochemistry | Examples | Importance of Chiral Drugs,Chemistry by Dr. Anjali Ssaxena,https://www.youtube.com/watch?v=l1IIftU0BmU,2.0.5,2,1,IT-1
IT,ENGINEERING CHEMISTRY,UnIT-3 I ONE SHOT Revision Video I Engg.Chemistry I by Neeraj Tomar Ma&#39;am,GateWay Classes,https://www.youtube.com/watch?v=DLnQ1E6_2kw,3.0.1,3,1,IT-1
IT,ENGINEERING CHEMISTRY,Trick to remember Reactions in Lead storage battery|ASN CHEMISTRY,ASN CHEMISTRY,https://www.youtube.com/watch?v=sF5WDci_JtY,3.0.2,3,1,IT-1
IT,ENGINEERING CHEMISTRY,CORROSION,CHEMISTRY BY DR. AMIT SHARMA,https://www.youtube.com/watch?v=PBnlpa82r7c,3.0.3,3,1,IT-1
IT,ENGINEERING CHEMISTRY,Lec-2 I Corrosion and its Types I Engineering Chemistry I B.Tech First Year I by Neeraj Tomar Ma&#39;am,GateWay Classes,https://www.youtube.com/watch?v=5Tc5z0i-luU,3.0.4,3,1,IT-1
IT,ENGINEERING CHEMISTRY,Corrosion Prevention Methods |Corrosion control methods |How to prevent metal from rusting (Part-1),Chemistry by Dr. Anjali Ssaxena,https://www.youtube.com/watch?v=HnSx3B64FKs,3.0.6,3,1,IT-1
IT,ENGINEERING CHEMISTRY,"Corrocoat - Anti corrosion technology for oil &amp; gas, petrochemical, offshore and power generation",Kirloskar Corrocoat Private Limited,https://www.youtube.com/watch?v=ZH8CQKejerQ,3.0.7,3,1,IT-1
IT,ENGINEERING CHEMISTRY,UnIT-3 I ONE SHOT Revision Video I Engg.Chemistry I by Neeraj Tomar Ma&#39;am,GateWay Classes,https://www.youtube.com/watch?v=DLnQ1E6_2kw,3.0.8,3,1,IT-1
IT,ENGINEERING CHEMISTRY,UNIT-4 ONE SHOT Revision PART-1 I Engg.Chemistry I by Neeraj Tomer Ma&#39;am,GateWay Classes,https://www.youtube.com/watch?v=sybAgfanYzo,4.0.1,4,1,IT-1
IT,ENGINEERING CHEMISTRY,Boiler Troubles By Dr. Nisha Singh,Dr. Nisha Singh,https://www.youtube.com/watch?v=NgV-pwbGUvA,4.0.3,4,1,IT-1
IT,ENGINEERING CHEMISTRY,What is Zeolite Process for Water Softening | Permutit Process | Water Softening Processes,Chemistry Learners,https://www.youtube.com/watch?v=helEH29bwQ0,4.0.4,4,1,IT-1
IT,ENGINEERING CHEMISTRY,Alkalinity | Determination | Ion calculation | Water treatment |Engineering| Environmental Chemistry,Chemistry by Dr. Anjali Ssaxena,https://www.youtube.com/watch?v=PKJ08uUsZMk,4.0.5,4,1,IT-1
IT,ENGINEERING CHEMISTRY,EDTA Numerical Problem | Water Chapter | Engineering Chemistry | Chemistry with Panda Sir,Chemistry With Panda Sir,https://www.youtube.com/watch?v=X54p9XDZ-Rs,4.0.6,4,1,IT-1
IT,ENGINEERING CHEMISTRY,Introduction to Fuels and Combustion | Engineering Chemsitry | Mumbai University,MathsInDepth (Decoding Science),https://www.youtube.com/watch?v=l7BHjIa3pqE,4.0.7,4,1,IT-1
IT,ENGINEERING CHEMISTRY,UNIT-4 ONE SHOT Revision PART-1 I Engg.Chemistry I by Neeraj Tomer Ma&#39;am,GateWay Classes,https://www.youtube.com/watch?v=sybAgfanYzo,4.0.8,4,1,IT-1
